listing_id,listing_title,latitude,longitude,location_name,number_reviews,average_rating,average_nightly_price,nightly,weekend_night,property_protection_fee,cleaning_fee,tax_rate,min_stay,sleeps,bedrooms,bathrooms,property_type,internet,member_since,response_time,response_rate,calendar_last_updated,type,floor,sq_footage,max_occupancy,building_type,city,state
1035912,Le Petite Syrah - The Cabin on a Ranch,30.00655439,-98.01079282,"Wimberley, TX, USA",2,,139,139,,,75,6.0%,2,8,3,2,cabin,No,2017,Within an hour,100%,"June 9, 2017",cabin,,,,,Austin,TX
3506069ha,Beautiful Casita on Lake Travis Located in the Hollows - Full of Family Fun!,30.454584,-97.935611,"Jonestown, TX, USA",25,4.6,375,,,,,,2,8,4,4,house,Yes,2007,Within an hour,,"June 9, 2017",house,,2400,8,,Austin,TX
4199724ha,This cozy 1 bedroom condo is located on the The Island on Lake Travis.,30.4399698,-98.0214036,"Highland Lake Estates, Lago Vista, TX, USA",10,,157,175,,,,12.0%,2,4,2,2,condo,Yes,2016,Within an hour,100%,"June 7, 2017",condo,2,500,4,building,Austin,TX
906804,"Regal Riverfront Home with Terrace, Boathouse & 2 Separate Cabins",30.4009899,-98.0656651,"Spicewood, TX, USA",12,4.8,442,,,,,,2,12,4,4,house,Yes,2006,Within an hour,,"June 9, 2017",house,,2600,12,,Austin,TX
245073ha,Lake Travis Casita in the Hollows Lago Vista/Jonestown - Spectacular Lake Views!,30.453495,-97.93619,"Northshore On Lake Travis, Jonestown, TX, USA",25,4.8,322,295,360,,,13.0%,2,8,3,3,house,Yes,2008,Within a few hours,100%,"June 9, 2017",house,,1464,8,,Austin,TX
332336,Retreat on the Pedernales River At Stone Home Ranch,30.37977956,-98.11658508,"Travis County, TX, USA",37,4.9,564,550,650,,200,6.0%,2,14,5,4,chateau / country house,Yes,2010,Within 12 hours,100%,"June 7, 2017",chateau / country house,,3500,,,Austin,TX
369386ha,"Great Romantic Getaway Cabin! Riverfront Farm Near Georgetown, Pet Friendly",30.6321436,-97.5654076,"Georgetown, TX, USA",105,4.9,148,148,,,75,,2,2,1,1,cabin,Yes,2010,Within 12 hours,100%,"June 9, 2017",cabin,,497,2,,Austin,TX
4140579ha,UNIT 3321 - Luxury Villa at Island Resort with Amazing Panoramic Lakefront Views,30.4399698,-98.0214036,"Highland Lake Estates, Lago Vista, TX, USA",6,,207,,,,,,2,6,2,2,condo,Yes,2009,Within a day,,"June 9, 2017",condo,,1215,6,,Austin,TX
954257,"Beautiful Cottage with Awesome Hill Country View - Resort 4 Pools, Trails...",30.454402,-97.951108,"Jonestown, TX, USA",7,,343,,,,,,2,8,3,2,cottage,Yes,2012,Within 12 hours,,"June 8, 2017",cottage,,1500,8,,Austin,TX
816343,"SXSW,    FORMULA 1,     ACL,     WEDDINGS,     GRADUATIONS,    JUST FOR FUN",30.5426586,-97.7271774,"Sendero Springs, Round Rock, TX, USA",24,,167,180,200,,,15.0%,2,8,4,2,house,Yes,2015,Within an hour,100%,"May 27, 2017",house,,1985,,,Austin,TX
