listing_id,listing_title,latitude,longitude,location_name,number_reviews,average_rating,average_nightly_price,nightly,weekend_night,property_protection_fee,cleaning_fee,tax_rate,min_stay,sleeps,bedrooms,bathrooms,property_type,internet,member_since,response_time,response_rate,calendar_last_updated,type,floor,sq_footage,max_occupancy,building_type,city,state
213282,Gorgeous Condo in Park-Like Setting Along the Willamette River,45.41912842,-122.66033173,"Foothills, Lake Oswego, OR, USA",6,,83,83,,,,,30,3,2,2,condo,Yes,2005,Within a few days,100%,"May 24, 2017",condo,,,3,,Concord,SC
669375,Cozy Condo in Heart of Multnomah Village,45.4674039,-122.7118181,"Multnomah Village (Portland, OR, USA)",9,4.6,176,215,,,,,3,8,3,2,condo,Yes,2015,Within a few hours,90%,"June 8, 2017",condo,,1500,8,building,Concord,SC
592621,Nob Hill/Alphabet District/NW Portland Lovely 2 Bed/1.5 Bath W Attached Garage,45.5298734,-122.6933818,"Nob Hill Alphabet District, Portland, OR, USA",52,4.8,205,205,,,110,,3,5,2,1,townhome,Yes,2011,Within a few days,70%,"June 7, 2017",townhome,1,800,5,,Concord,SC
779912,Ladd's Addition Is One Of Portlands Most Desireable Neighborhoods,45.5066535,-122.6467238,"Ladd's Addition, Portland, OR, USA",37,4.9,108,115,,,15,16.0%,3,2,1,1,house,Yes,2015,Within an hour,100%,"June 9, 2017",house,,,2,,Concord,SC
826580,Alberta Arts Tiny Gem,45.56338071,-122.63436291,"Concordia, Portland, OR, USA",26,4.6,95,95,,,50,14.0%,,3,1,1,cottage,Yes,2014,Within an hour,100%,"June 8, 2017",cottage,,450,3,cottage,Concord,SC
601678,"Lovely new cottage in the country. Close to major cities, mountains, beach, golf",45.327039,-122.603198,"Hillendale, Oregon City, OR, USA",32,,116,110,,,75,,2,3,1,1,cottage,Yes,2014,Within an hour,100%,"June 7, 2017",cottage,,600,3,,Concord,SC
917690,Spacious Loft in Pearl District +Parking,45.5297239,-122.686102,"Pearl District, Portland, OR, USA",4,4.8,168,124,,,80,,7,2,1,1,condo,Yes,2016,Within a few days,60%,"May 11, 2017",condo,4,750,2,building,Concord,SC
632825,Victorian Studio in Prime Fun Location! Fully Equipped!,45.53618974,-122.70191452,"Uptown, Portland, OR, USA",46,4.6,123,100,110,,,11.5%,2,4,Studio,1,apartment,Yes,2013,Within an hour,100%,"June 9, 2017",apartment,1,560,4,,Concord,SC
701061,Great Location! Spacious ground level Condo!,45.5360499,-122.70200376,"Uptown, Portland, OR, USA",41,4.8,200,160,170,,100,11.5%,2,6,2,1,condo,Yes,2013,Within a few hours,90%,"June 9, 2017",condo,1,1027,6,building,Concord,SC
729468,"Belmont And Buckman's Best Rental ""Walkers Paradise""",45.51616757,-122.65296167,"Buckman, Portland, OR, USA",35,4.4,171,115,140,,35,11.5%,2,8,2,1,house,Yes,2014,Within 2 days,100%,"June 7, 2017",house,,950,8,,Concord,SC
580053,Cottage In The 'Hoods' In Central Ne Portland Near Alberta Arts District,45.554722,-122.625832,"Beaumont - Wilshire, Portland, OR, USA",53,,200,225,,,75,,2,4,2,1,house,Yes,2007,Within a few hours,100%,"June 8, 2017",house,,900,4,,Concord,SC
746850,"Hot & Chic Mississippi District -Fresh, Bright & Modern Bungalow",45.5563209,-122.67526,"Mississippi District, Portland, OR, USA",18,4.8,345,250,275,,115,12.5%,1,10,4,2,house,Yes,2011,Within a few hours,100%,"June 4, 2017",house,,1600,10,,Concord,SC
