listing_id,listing_title,latitude,longitude,location_name,number_reviews,average_rating,average_nightly_price,nightly,weekend_night,property_protection_fee,cleaning_fee,tax_rate,min_stay,sleeps,bedrooms,bathrooms,property_type,internet,member_since,response_time,response_rate,calendar_last_updated,type,floor,sq_footage,max_occupancy,building_type,city
3863638ha,Highly Rated Private One Bedroom Apartment: A+ Bucktown/Wicker Park Location,41.914472,-87.675456,"Logan Square, Chicago, IL, USA",44,4.9,145,129,169,,45,4.5%,1,3,1,1,apartment,Yes,2014,Within an hour,100%,"June 6, 2017",apartment,1,900,3,house,Chicago
819229,Gorgeous studio loft located in Old Town Lincoln Park - great neighborhood!,41.90679723,-87.63450955,"Near North Side, Chicago, IL, USA",14,4.4,247,95,115,,,,1,4,1,1,apartment,Yes,2016,Within a day,100%,"May 31, 2017",apartment,3,600,4,building,Chicago
852509,Beautiful Junior One Bedroom Located In Old Town Lincoln Park,41.91375787,-87.63877834,"Lincoln Park, Chicago, IL, USA",13,3.8,148,85,105,,,,1,4,1,1,apartment,Yes,2016,Within an hour,100%,"June 1, 2017",apartment,1,550,4,building,Chicago
895525,Beautifully Furnished Junior One Bedroom In The Heart Of Old Town Lincoln Park,41.913694,-87.63886417,"Lincoln Park, Chicago, IL, USA",8,3.6,150,85,105,,,,1,3,1,1,apartment,Yes,2016,Within a day,100%,"June 6, 2017",apartment,1,550,3,building,Chicago
819227,Luxury Loft In The Heart Of Old Town Lincoln Park,41.9071805,-87.6349387,"Near North Side, Chicago, IL, USA",19,4.3,235,95,135,,,,1,3,1,1,apartment,Yes,2016,Within a day,100%,"June 5, 2017",apartment,4,600,3,building,Chicago
4248383ha,Great Place at a Great Price,41.93355096,-87.69305067,"Avondale, Chicago, IL, USA",8,4.6,135,135,,,,,2,7,3,1,apartment,Yes,2016,Within a few days,70%,"June 5, 2017",apartment,2,1100,7,building,Chicago
903748,Amazing 3-Bedroom Garden Condo Near U Of C,41.782606,-87.6112349,"South Side, Chicago, IL, USA",11,,110,110,120,,75,8.5%,3,6,3,1,apartment,Yes,2016,Within an hour,100%,"June 6, 2017",apartment,0,,6,building,Chicago
4155484ha,New Listing! Bright And Cozy 1-BR Getaway In Lincoln Square - Great Intro Rates,41.961817,-87.69025,"Lincoln Square, Chicago, IL, USA",8,,120,115,,,50,16.4%,3,4,1,1,apartment,Yes,2014,Within an hour,100%,"June 6, 2017",apartment,2,800,4,building,Chicago
415005,Unique Chicago Penthouse Loft - Amazing Deal & Location (Roscoe Village)!,41.94332123,-87.67888641,"Roscoe Village, Chicago, IL, USA",52,4.7,189,189,229,,,21.4%,2,4,1,1,apartment,Yes,2010,Within a day,100%,"June 6, 2017",apartment,,,4,,Chicago
4016534ha,Large Vintage 3-BR In Historic Buena Park Section Of Chicago - Great Value!!,41.96118677,-87.65529919,"Buena Park, Chicago, IL, USA",25,4.7,175,175,,,75,16.4%,3,8,3,1,apartment,Yes,2014,Within a few hours,90%,"June 6, 2017",apartment,3,1600,8,building,Chicago
908613ha,Magnificent Mile 2 bedroom on 42nd floor (07) with balcony and great views,41.8920081,-87.6295318,"River North, Chicago, IL, USA",11,,455,,,,,,2,6,2,2,condo,Yes,2010,Within a few hours,,"June 7, 2017",condo,,1320,6,,Chicago
376549,The Wrigleyville Coach House- Private 2 Story House in Heart of the City,41.94152069,-87.66900635,"Lake View, Chicago, IL, USA",61,4.8,274,250,345,,195,,3,12,3,2,house,Yes,2011,Within 12 hours,90%,"June 7, 2017",house,,,12,,Chicago
860493,Newly Remodeled Modern Condo In Lincoln Park Location,41.93044169,-87.63930097,"Park West, Chicago, IL, USA",8,,111,,,,105,,13,3,1,1,apartment,Yes,2016,Within a few hours,100%,"June 5, 2017",apartment,16,830,,building,Chicago
593610,The Clark St Quarters - WALK TO WRIGLEY < 1 MILE,41.933874,-87.645364,"Lake View, Chicago, IL, USA",16,4.2,250,275,,,,21.4%,2,6,2,2,apartment,Yes,2003,Within a few days,50%,"May 21, 2017",apartment,2,,6,building,Chicago
717983,Huge Wrigleyville Beauty -10 beds and 5 baths in the heart of it all!!,41.95093463,-87.65934655,"Lake View, Chicago, IL, USA",13,4.8,,600,2,,400,,2,26,10,5,house,Yes,2010,Within 12 hours,90%,"June 6, 2017",house,,4500,26,,Chicago
894194,Historic Chicago Bucktown Home,41.923198,-87.684445,"Logan Square, Chicago, IL, USA",13,,267,295,350,,,,2,8,2,2,house,Yes,2016,Within an hour,100%,"June 5, 2017",house,,1400,8,,Chicago
147152,Wrigleyville Home away from Home! 5 mins from downtown! steps from Lake!! Cozy!,41.95549011,-87.64686584,"Uptown, Chicago, IL, USA",119,4.8,263,250,300,,,10.75%,2,6,3,2,condo,Yes,2007,Within a day,80%,"May 17, 2017",condo,1,,6,,Chicago
571144,Lincoln Park and Zoo Attractions Nearby,41.9184412,-87.6377872,"Lincoln Park, Chicago, IL, USA",43,4.9,800,,,,,20.4%,4,14,5,5,house,Yes,2011,Within a few hours,100%,"May 31, 2017",house,,3700,14,,Chicago
4087005ha,Lincoln Park Living - Suite 2:  5 queen beds / 2 full baths / sleeps 10!,41.93237162,-87.65770698,"Lincoln Park, Chicago, IL, USA",22,4.4,295,149,349,,100,21.4%,1,10,2,2,condo,Yes,2015,,100%,"June 6, 2017",condo,2,1200,10,building,Chicago
821841,Park views in Pilsen,41.855598,-87.674013,"Heart of Chicago, Chicago, IL, USA",9,4.8,125,136,,,89,4.5%,2,4,2,1,apartment,Yes,2016,Within a day,100%,"May 29, 2017",apartment,1,,4,building,Chicago
852144,Perfect loft in the heart of downtown Chicago,41.9071805,-87.6349387,"Near North Side, Chicago, IL, USA",12,4.8,230,190,225,,75,13.0%,2,6,1,1,apartment,Yes,2016,Within 2 days,100%,"June 6, 2017",apartment,3,,6,building,Chicago
422128,*5 Star*  Roscoe Village/Wrigleyville/Lincoln Park/Lakeview/New Building,41.94346,-87.682441,"Roscoe Village, Chicago, IL, USA",130,,300,300,,,75,21.4%,4,8,3,2,apartment,Yes,2012,Within 2 days,100%,"May 31, 2017",apartment,2,2150,8,,Chicago
845524,Sprawling 4 Bedroom Duplex in One of Chicago’s Most Vibrant Neighborhoods!,41.95424876,-87.66788332,"Lake View, Chicago, IL, USA",8,4.6,461,325,400,,170,21.4%,3,10,4,3,apartment,Yes,2016,Within a day,100%,"June 3, 2017",apartment,1,2000,10,building,Chicago
